01,土曜日なのでお休み
02,日曜日なのでお休み
03,ペットボトル
04,燃やせるごみ、カン
05,古紙、古布
06,容器包装プラスチック
07,燃やせるごみ、ビン
08,土曜日なのでお休み
09,日曜日なのでお休み
10,燃やせないごみ、有害
11,燃やせるごみ、カン
12,古紙、古布
13,容器包装プラスチック
14,燃やせるごみ、ビン
15,土曜日なのでお休み
16,日曜日なのでお休み
17,ペットボトル
18,燃やせるごみ、カン
19,古紙、古布
20,容器包装プラスチック
21,燃やせるごみ、ビン
22,土曜日なのでお休み
23,日曜日なのでお休み
24,燃やせないごみ、有害
25,燃やせるごみ、カン
26,古紙、古布
27,容器包装プラスチック
28,燃やせるごみ、ビン
29,土曜日なのでお休み
30,日曜日なのでお休み
