01,燃やせるごみ、ビン、シュレッダーごみ
02,土曜日なのでお休み
03,日曜日なのでお休み
04,燃やせないごみ、有害
05,燃やせるごみ、カン
06,古紙、古布
07,容器包装プラスチック
08,燃やせるごみ、ビン、シュレッダーごみ
09,土曜日なのでお休み
10,日曜日なのでお休み
11,ペットボトル
12,燃やせるごみ、カン
13,古紙、古布
14,容器包装プラスチック
15,燃やせるごみ、ビン、シュレッダーごみ
16,土曜日なのでお休み
17,日曜日なのでお休み
18,燃やせないごみ、有害
19,燃やせるごみ、カン
20,古紙、古布
21,容器包装プラスチック
22,燃やせるごみ、ビン、シュレッダーごみ
23,土曜日なのでお休み
24,日曜日なのでお休み
25,ペットボトル
26,燃やせるごみ、カン
27,古紙、古布
28,容器包装プラスチック
29,燃やせるごみ、ビン、シュレッダーごみ
30,土曜日なのでお休み
