01,燃やせるごみ、ビン、シュレッダーごみ
02,燃やせないごみ、有害
03,古紙、古布
04,燃やせるごみ、カン
05,容器包装プラスチック
06,土曜日なのでお休み
07,日曜日なのでお休み
08,燃やせるごみ、ビン、シュレッダーごみ
09,ペットボトル
10,古紙、古布
11,燃やせるごみ、カン
12,容器包装プラスチック
13,土曜日なのでお休み
14,日曜日なのでお休み
15,燃やせるごみ、ビン、シュレッダーごみ
16,燃やせないごみ、有害
17,古紙、古布
18,燃やせるごみ、カン
19,容器包装プラスチック
20,土曜日なのでお休み
21,日曜日なのでお休み
22,燃やせるごみ、ビン、シュレッダーごみ
23,ペットボトル
24,古紙、古布
25,燃やせるごみ、カン
26,容器包装プラスチック
27,土曜日なのでお休み
28,日曜日なのでお休み
29,燃やせるごみ、ビン、シュレッダーごみ
30,燃やせないごみ、有害、ペットボトル
31,古紙、古布
