01,燃やせないごみ、有害
02,燃やせるごみ、カン
03,古紙、古布
04,容器包装プラスチック
05,燃やせるごみ、ビン、シュレッダーごみ
06,土曜日なのでお休み
07,日曜日なのでお休み
08,ペットボトル
09,燃やせるごみ、カン
10,古紙、古布
11,容器包装プラスチック
12,燃やせるごみ、ビン、シュレッダーごみ
13,土曜日なのでお休み
14,日曜日なのでお休み
15,燃やせないごみ、有害
16,燃やせるごみ、カン
17,古紙、古布
18,容器包装プラスチック
19,燃やせるごみ、ビン、シュレッダーごみ
20,土曜日なのでお休み
21,日曜日なのでお休み
22,ペットボトル
23,燃やせるごみ、カン
24,古紙、古布
25,容器包装プラスチック
26,燃やせるごみ、ビン、シュレッダーごみ
27,土曜日なのでお休み
28,日曜日なのでお休み
29,燃やせないごみ、有害、ペットボトル
30,燃やせるごみ、カン
31,古紙、古布
