01,ペットボトル
02,古紙、古布
03,燃やせるごみ、カン
04,容器包装プラスチック
05,土曜日なのでお休み
06,日曜日なのでお休み
07,燃やせるごみ、ビン、シュレッダーごみ
08,燃やせないごみ、有害
09,古紙、古布
10,燃やせるごみ、カン
11,容器包装プラスチック
12,土曜日なのでお休み
13,日曜日なのでお休み
14,燃やせるごみ、ビン、シュレッダーごみ
15,ペットボトル
16,古紙、古布
17,燃やせるごみ、カン
18,容器包装プラスチック
19,土曜日なのでお休み
20,日曜日なのでお休み
21,燃やせるごみ、ビン、シュレッダーごみ
22,燃やせないごみ、有害
23,古紙、古布
24,燃やせるごみ、カン
25,容器包装プラスチック
26,土曜日なのでお休み
27,日曜日なのでお休み
28,燃やせるごみ、ビン、シュレッダーごみ
29,ペットボトル
30,古紙、古布
31,燃やせるごみ、カン
