01,燃やせるごみ、ビン、シュレッダーごみ
02,燃やせないごみ、有害、ペットボトル
03,土曜日なのでお休み
04,日曜日なのでお休み
05,燃やせるごみ、カン
06,容器包装プラスチック
07,古紙、古布
08,燃やせるごみ、ビン、シュレッダーごみ
09,ペットボトル
10,土曜日なのでお休み
11,日曜日なのでお休み
12,燃やせるごみ、カン
13,容器包装プラスチック
14,古紙、古布
15,燃やせるごみ、ビン、シュレッダーごみ
16,燃やせないごみ、有害、ペットボトル
17,土曜日なのでお休み
18,日曜日なのでお休み
19,燃やせるごみ、カン
20,容器包装プラスチック
21,古紙、古布
22,燃やせるごみ、ビン、シュレッダーごみ
23,ペットボトル
24,土曜日なのでお休み
25,日曜日なのでお休み
26,燃やせるごみ、カン、シュレッダーごみ
27,容器包装プラスチック
28,古紙、古布
29,燃やせるごみ、ビン
30,燃やせないごみ、有害、ペットボトル
31,土曜日なのでお休み
