01,古紙、古布
02,容器包装プラスチック
03,燃やせるごみ、ビン
04,土曜日なのでお休み
05,日曜日なのでお休み
06,ペットボトル
07,燃やせるごみ、カン
08,古紙、古布
09,容器包装プラスチック
10,燃やせるごみ、ビン
11,土曜日なのでお休み
12,日曜日なのでお休み
13,燃やせないごみ、有害、ペットボトル
14,燃やせるごみ、カン
15,古紙、古布
16,容器包装プラスチック
17,燃やせるごみ、ビン
18,土曜日なのでお休み
19,日曜日なのでお休み
20,ペットボトル
21,燃やせるごみ、カン
22,古紙、古布
23,容器包装プラスチック
24,燃やせるごみ、ビン
25,土曜日なのでお休み
26,日曜日なのでお休み
27,燃やせないごみ、有害、ペットボトル
28,燃やせるごみ、カン
29,古紙、古布
30,容器包装プラスチック
31,燃やせるごみ、ビン
